FECHA_CORTE,RUC,RAZON_SOCIAL,NOMBRE_COMERCIAL,VIA,DES_VIA,NUMERO,INTERIOR,OBS_DOMICILIO,ZONA,DES_ZONA,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,,TELEF1,TELEF2,TELEF3,TELEF4,,,E_MAIL,PAGINA_WEB,CLASE,TIPO_AGENCIA,DES_SERVICIO,MODALIDAD_AUTORIZADA,REP_LEGAL,NRO_CERTIFICADO,FECHA_EXPEDICION
20260515,20608296353,INVERSIONES Y TRANSPORTE J.DALLIS.CC E.I.R.L.,J. DALLIS AVENTUR ICA,Calle,SALAVERRY,N° 148,INT. 4,,,,110101,ICA,ICA,ICA,,925515291,950115698,980704907,,,,jdallisadventure@gmail.com,,Minorista,"Digital, Presencial",,,Samuel Ccoñas Chahuayo,362-2024,08-feb-2024 6:00:00
20260515,10463753585,"YLQUIN VELA, LEYVER",MUMMY ROUTES TRAVEL,Calle,6,S/N,,,UP.,SAN CARLOS DE MURCIA,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,,914142339,,,,,,mummyroutestravel@gmail.com,,Operador de Turismo,Digital,,,Leyver Ylquin Vela,004-2024,05-abr-2024 5:00:00
20260515,20604743371,TURISMO LAB GROUP S.A.C.,TURISMO LAB GROUP SAC,JR.,LOS ARTISTAS MZ J5 LOTE 6,,,,URB.,SAN MIGUEL,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,,983999709,,,,,,coronado.erick96@gmail.com,www.izitoor.com,Minorista,Digital,,,Erick Eduardo Coronado Soncco,D 000154-2024-MML-GDE-ST,16-abr-2024 5:00:00
20260515,20609132907,AGENCIA DE VIAJES SAYWA PERU EXPLORE E.I.R.L.,SAYWA PERU EXPLORE,Calle,INCA GARCILASO DE LA VEGA - CENTRO HISTORICO,278,,PLAZA REGOCIJO,,,80101,CUSCO,CUSCO,CUSCO,,913621132,,,,,,saywaperuexplore@gmail.com,saywaperuexplore.com,Operador de Turismo,Presencial,,,Sherly Samira Barriga Teran,233 - 2023 - GR/GERCETUR - SGFC,09-jun-2023 5:00:00
20260515,20606461721,AYNI COMUNIDAD S.R.L,AYNI COMUNIDAD SRL,JR.,HUIRACOCHA,205,905,,,,150113,LIMA,LIMA,JESÚS MARÍA,,944830669,,,,,,zeajavier@gmail.com,,Operador de Turismo,Digital,,,Javier Filiberto Zea Arestegui,D 096-2023-MML-GDE-ST,05-jul-2023 5:00:00
20260515,20605149082,EMPRESA DE TRANSPORTE ACUATICO AVIS TOURS S.A.C.,OPERADOR TURISTICO AVIS TOURS S.A.C.,Calle,RIVERA DEL MAR,218,,,BR.,PUERTO PIZARRO,240101,TUMBES,TUMBES,TUMBES,,951654443,,,,,,jesgar.793@gmail.com,,Operador de Turismo,Digital,,,Eric Jesus Garcia Ortiz,CONSTANCIA Nº 027-2023/G.R.T.-DIRCETUR-DT,06-SEP-2023 05:00:00
20260515,20611622407,WANDERLUST TRAVEL AGENCY S.A.C.,WANDERLUST TRAVEL AGENCY,JR.,SAN JOSÉ,376,,,,,150118,LIMA,LIMA,LURIGANCHO,,979992870,,,,,,jorge.laura@wanderlustviajes.com,www.wanderlustviajes.com,Minorista,Digital,,,Jorge Paulo Laura Cardenas,D245-2023-MML-GDE-ST,24-nov-2023 5:00:00
20260515,20610001964,TARAPOTO RUTAS TRAVEL TOURS S.A.C.,TARAPOTO RUTAS DE MI SELVA,JR.,SAENZ PEÑA,125,,,BA.,BARRIO ATUMPAMPA,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,,917020079,901391192,,,,,rutastarapoto@gmail.com,,Operador de Turismo,Presencial,,,David Tuanama Tapullima,069-2023,30-nov-2023 5:00:00
20260515,20542173824,Huayhuash Expeditions E.I.R.L.,KRUSTY  TRAVEL AGENCY,JR.,FEDERICO SAL Y ROSAS,820,,,,,20101,ÁNCASH,HUARAZ,HUARAZ,,958935664,,,,,,krustytravelperu@gmail.com,www.krustytravel.com,Operador de Turismo,Presencial,,,Angel Ivan Bedon Carrera,116-2023,22-dic-2023 6:00:00
20260515,20608345869,SCS LUNA TRAVEL PERU S.A.C.,SCS LUNA TRAVEL PERU,AV.,NICOLAS DE PIEROLA 428,42,,,CI.,,150143,LIMA,LIMA,VILLA MARÍA DEL TRIUNFO,,946469282,946573841,,,,,SCSLUNATRAVELPERUSAC@HOTMAIL.COM,WWW.LUNATRAVELPERU.COM,Operador de Turismo,Digital,,,Fidela Paola Meza Quintanilla,D241-2023-MML-GDE-ST,23-nov-2023 5:00:00
20260515,20610604031,INVERSIONES Y SERVICIOS TURISTICOS SEGUNDA JERUSALEN S.A.C.,TIOYACU TRAVEL,AV.,CANAAN,355,,,,,220803,SAN MARTÍN,RIOJA,ELÍAS SOPLIN VARGAS,,935689529,,,,,,tioyacutravel@gmail.com,www.tioyacutravel.com.pe,"Minorista, Operador de Turismo",Presencial,,,Perci Alfonso Arana Vargas,004-2024,24-ene-2024 5:00:00
20260515,20611756632,UNIVIAJES & VISAS S.A.C.,UNIVIAJES & VISAS,Calle,LEVER PACOCHA,,,,URB.,LOTE 5-,150810,LIMA,HUAURA,SANTA MARÍA,,2391667,987847375,,,,,reservas@univiajes.com.ppe,,Minorista,Digital,,,Susam Dennice Gomez Li,35,17-abr-2024 5:00:00
20260515,20406356028,NAYRA TRAVEL AGENCIA DE VIAJES Y TURISMO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,NAYRA TRAVEL,JR.,JR. KANTUTA,146,101,,,,210101,PUNO,PUNO,PUNO,,364774,,,,,,reservas@nayratravel.com,www.nayratravel.com,Operador de Turismo,Presencial,,,Lilian Giovanna Cotrado Chevarria,105-2019,12-dic-2019 5:00:00
20260515,20116941016,Leon Tours E I R Ltda,LEON TOURS,JR.,AYACUCHO,152,,,,,210101,PUNO,PUNO,PUNO,,352771,,,,,,LEONPUNO@hotmail.com,www.peru-titicaca.com,Operador de Turismo,Presencial,,,Manuel Quiñones Leon,020-2020,13-oct-2020 5:00:00
20260515,20609401274,PAPA TRAVEL PERU E.I.R.L.,PAPA TRAVEL PERU,Calle,AGUACPINTA,589,,,,,80101,CUSCO,CUSCO,CUSCO,,910207060,,,,,,reservaspapatravel@gmail.com,www.papatravelperu.com,Operador de Turismo,Digital,,,Liliana Vargas Buendia,315-2023,11-SEP-2023 05:00:00
20260515,20610853545,LUAN TRAVEL PERU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,LUAN TRAVEL PERU,AV.,INCA GARCILASO DE LA VEGA,210,,,,,80101,CUSCO,CUSCO,CUSCO,,950590055,84654551,,,,,luantravels@gmail.com,www.luantravelperu.com,Operador de Turismo,Digital,,,Luz Angelica Huallpartupa Ccotahuana,322-2023,12-SEP-2023 05:00:00
20260515,20564143635,Wayna Travel Srl,WAYNA TRAVEL SRL,AV.,GARCILAZO OFICINA 206,306,,,,,80108,CUSCO,CUSCO,WANCHAQ,,,,,,,,waynacusco@gmail.com,,Operador de Turismo,Digital,,,Gregorio German Quispe Mamani,323-2023,12-SEP-2023 05:00:00
20260515,20602973604,Parihuana Tours S.A.C.,PARIHUANA TOURS,AV.,LA ANGOSTURA,445,,,CI.,,110101,ICA,ICA,ICA,,949704850,,,,,,reservas@parihuanatours.pe,www.parihuanatours.pe,Operador de Turismo,Presencial,,,Mariel Juliana Palomino Donayre,136-2018/DT,01-ago-2018 5:00:00
20260515,20607895024,AGENCIA DE VIAJES & TURISMO WILGROUS TRAVEL S.A.C.,WILGROUS TRAVEL,AV.,ELMER FAUCETT,SN,,AV ELMER FAUCETT CUADRA 30 31 CENTRO AEREO COMERCIAL OFICINA 109C,CE.,CENTRO AEREO COMERCIAL,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,963815254,966996453,,,,,wilgroustravel@gmail.com,NO REGISTRA,Minorista,Presencial,,,Wilmer Grover Santillan Javier,005-2023-GRC-GRDE,07-jul-2023 5:00:00
20260515,20601218799,CORPORACION  Y SERVICIOS  GENERALES   F & M SOCIEDAD ANONIMA CERRADA,MACHUPICCHU SENSATIONS TRAVEL & EXPEDITIONS,AV.,EL SOL,,,,,,80101,CUSCO,CUSCO,CUSCO,,951241360,,,,,,machupicchusensations@gmail.com,www.machupicchusensations,Operador de Turismo,Digital,,,Isabel Del Rosario Romero Perez,282-2023,21-jul-2023 5:00:00
20260515,20447803993,INTIKA TRAVEL E.I.R.L.,INTIKA TRAVEL,JR.,TACNA,301,,,,,210101,PUNO,PUNO,PUNO,,950826352,,,,,,intikatravel@hotmail.com,intikstravel@hotmail.com,Operador de Turismo,Presencial,,,Ismael Eugenio Siles Perez,028-2021,10-jun-2021 5:00:00
20260515,10449381829,"LOPEZ MAGUIÑA, JHAM CARLOS",HUACCHA KUYAY,JR.,ECHENIQUE,223,,,,,150801,LIMA,HUAURA,HUACHO,,12392961,961774145,,,,,jhamsport@hotmail.com,,Operador de Turismo,Presencial,,,Jham Carlos Lopez Maguiña,005-01/2017,16-ene-2017 5:00:00
20260515,10450826451,"SANTOS DURAN, ANYELA",HATUN WARA,JR.,CRESPO CASTILLO,670,,-9.928.263.282.288.610,,,100101,HUÁNUCO,HUÁNUCO,HUANUCO,,62625541,,,,,,hatunwara@hotmail.com,,Operador de Turismo,Presencial,,,Anyela Santos Duran,0088-2019,20-ago-2019 5:00:00
20260515,20610321225,TERRES INCAS SOCIEDAD ANONIMA CERRADA,TERRES INCAS,Calle,DON BOSCO,L12,,,,,81307,CUSCO,URUBAMBA,YUCAY,,982049402,992901046,,,,,contact@terreincas.fr,www.terresincas.fr,Operador de Turismo,Digital,,,Erick Rivas Gamboa,298-2023,07-SEP-2023 05:00:00
20260515,20609953153,MAPIS EXPLORER E.I.R.L.,MAPIS EXPLORER,Calle,FIERRO,481,,,,,80101,CUSCO,CUSCO,CUSCO,,976919696,,,,,,info@mapisexplorer.com,www.mapisexplorer.com,Operador de Turismo,Digital,,,Ronald Quispe Anccalle,316-2023,11-SEP-2023 05:00:00
20260515,20491047233,MERKAVA CUSCO TOURS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,MERKAVA CUSCO TOURS E.I.R.L.,VIA,ENTEL PERU,C9,,,URB.,URB. ENTEL PERU,80108,CUSCO,CUSCO,WANCHAQ,,913194722,,,,,,merkavacuscotours@gmail.com,https://maerkavaperutours.com,Operador de Turismo,Digital,,,Rosario Parnabet Cadenillas Flores,317-2023,11-SEP-2023 05:00:00
20260515,20609420589,AGENCIA DE VIAJES Y TURISMO QUELCCAYA CB E.I.R.L.,AGENCIA DE VIAJES Y TURISMO QUELCCAYA CB,VIA,URB JOSE CARLOS MARIATEGUI,D H2,,,,,80108,CUSCO,CUSCO,WANCHAQ,,984900328,993090948,,,,,quelccayaweb@gmail.com,www.viajesquelccaya.com,Operador de Turismo,Digital,,,Yesenia Bocangel Orue,311-2023,11-SEP-2023 05:00:00
20260515,20491196409,DARLUTRAVEL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-DARLUTRAVEL S.R.L.,DARLU TRAVEL,AV.,PACHACUTEC,319,,,,,80108,CUSCO,CUSCO,WANCHAQ,,910467112,915062549,906222900,,,,darlutravel@gmail.com,www.darlutravel.com,Operador de Turismo,Presencial,,,Virginia Lucana Poblete,320-2023,11-SEP-2023 05:00:00
20260515,20611176938,RIKUQ ADVENTURE SOCIEDAD ANONIMA CERRADA,RIKUQ ADVENTURE,VIA,APV VALLE SAGRADO,SN,,,,,81301,CUSCO,URUBAMBA,URUBAMBA,,982098626,,,,,,riqukadventuresac@gmail.com,www.rikuqadventure.com,Operador de Turismo,Digital,,,Mariluz Herrera Huaman,327-2023,13-SEP-2023 05:00:00
20260515,20610343636,CONSULTORES ASESORES Y EJECUTORES KUELAP RUMI E.I.R.L.,KUELAP RUMI,Calle,LOS VENCEDORES DE LA BATALLA DE HIGOS URCO,254,,,,,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,,927843755,,,,,,berlizacpc@gmail.com,,Operador de Turismo,Digital,,,Berliza Cruz Lacerna,011-2023,11-SEP-2023 05:00:00
20260515,20527162336,SOUTH AMERICAN TRAVEL SERVICES S.R.L.,SATS PERU,Calle,BELEN,494,3-B,,,,80101,CUSCO,CUSCO,CUSCO,,992755036,,,,,,pilar@satsperu.com,www.satsperu.com,Operador de Turismo,"Digital, Presencial",,,Maria Del Pilar Olivares Huarcaya,339-2023,15-SEP-2023 05:00:00
20260515,20490775138,SOUTH AMERICAN TRAVEL E.I.R.L.,TOTAL EXPEDITIONS,JR.,CALLAO,146,,,,,150101,LIMA,LIMA,LIMA,,910004105,968850009,,,,,totalexpeditionspe@gmail.com,totalexpeditions.com,Operador de Turismo,"Digital, Presencial",,,Fredy Caceres Supa,67-2023-MML-GDE-ST,14-ago-2023 5:00:00
20260515,20603746415,VIAJES PARIGUANA S.A.C.,VIAJES PARIGUANA,AV.,ALFREDO MENDIOLA,11931,,,CI.,,150117,LIMA,LIMA,LOS OLIVOS,,3636875,,,,,,INFO@VIAJESPARIGUANA.PE,WWW.VIAJESPARIGUANA.PE,Minorista,Presencial,,,Williams Jeri Cangana,34-2023-MML-GDE-ST,24-mar-2023 5:00:00
20260515,10424211511,"MAYTAHUARI SANCHEZ, ANGEL DAVID",TAMBOPATA EXPLORA,PJ.,12 DE OCTUBRE LT 13,,,,CI.,PUERTO MALDONADO,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,,967128628,,,,,,info@tamboptaexplora.com,www.tampoataexplora.com,Operador de Turismo,Digital,,,Angel David Maytahuari Sanchez,097-2023,06-SEP-2023 05:00:00
20260515,20527142220,AGENCIA DE VIAJES Y TURISMO PERUVIAN GOLDEN ADVENTURE TOUR OPERATOR EMPRESA INDIVIDUAL DE RESPONSAB,AGENCIA DE VIAJES Y TURISMO PERUVIAN GOLDEN ADVENTURE TOUR,VIA,GV. DE VIV. ZARUMILLA BLOCK,6 A,DPTO 100,,,,80101,CUSCO,CUSCO,CUSCO,,954106934,986208494,,,,,info@peruviangoldenadventuretour.com,peruviangoldenadventuretour.com,Operador de Turismo,Digital,,,Cristhiam Tejada Paliza,305,08-SEP-2023 05:00:00
20260515,20600826698,PERU INCA EXPEDITIONS THE GREENEST TREKS E.I.R.L.,PERU INCA EXPEDITIONS,AV.,COMERCIO,404,,,,,80106,CUSCO,CUSCO,SANTIAGO,,982351034,984906676,,,,,info@peruincaexpeditions.com,www.peruinca_expeditions.com,Operador de Turismo,Digital,,,Javier Since Gutierrez,306-2023,08-SEP-2023 05:00:00
20260515,10481667009,"ESPINOZA HUAMAN, ONESIMO",KENTSORI EXPLORE LIVE PERU,Calle,INTIRAYMI,B6,,,URB.,SICLLAPATA,80105,CUSCO,CUSCO,SAN SEBASTIAN,,925451224,,,,,,onesimoespinozahuaman@gmail.com,www.kentsori.com,Operador de Turismo,Digital,,,Onesimo Espinoza Huaman,307,08-SEP-2023 05:00:00
20260515,20603606702,CUSCO TOURS RESERVATIONS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,CUSCO TOURS RESERVATIONS,VIA,URB. SANTA ROSA,C6A,,,URB.,SANTA ROSA,80105,CUSCO,CUSCO,SAN SEBASTIAN,,942730423,,,,,,edsonoportocavero@gmail.com,www.cuscotoursreservations.com,Operador de Turismo,Digital,,,Edson Ciri Oporto Cavero,318-2023,11-SEP-2023 05:00:00
20260515,20103945039,CORPORACION HOTELERA Y TURISTICA DEL AMAZONAS S.A. - CHASA,AMAZON RIVER EXPEDITIONS,AV.,LAS CAMELIAS,511,402,,,,150131,LIMA,LIMA,SAN ISIDRO,,4219195,,,,,,info@amazonrex.com,www.amazonrex.com,Operador de Turismo,Presencial,,,Adela Acosta Gomez,200-2017-DGPDT,10-feb-2017 5:00:00
20260515,20604792305,AGENCIA DE VIAJES MY DESTINY INTERNATIONAL S.A.C.,AGENCIA DE VIAJES MY DESTINY INTERNATIONAL,Calle,ALCANFORES N°,272,LOCAL 22,,,,150122,LIMA,LIMA,MIRAFLORES,,941616318,955096780,,,,,gerencia@mydestinyintl.com,,Minorista,Presencial,,,Emily Johana Helene Curty De La Cruz,N° D000111-2023-MML-GDE-ST,20-jul-2023 5:00:00
20260515,20536830376,LIMA TOURS S.A.C.,LIMA TOURS,JR.,TACNA,147,,,,,210101,PUNO,PUNO,PUNO,,,,,,,,ivd@limatours.com.pe,www.limatours.com.pe,Operador de Turismo,Presencial,,,Neptali Angel Franco Tarazona,007-2020,23-feb-2020 5:00:00
20260515,20604789860,VIAJES SAGRADOS CHILLAOS AGENCIA DE VIAJES & TURISMO S.R.L,VIAJES SAGRADOS CHILLAOS,JR.,LA MERCED,1158,,,CI.,CHACHAPOYAS,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,,952222105,,,,,,hildegardlen@yahoo.es,,Operador de Turismo,Digital,,,Hildegard Leon Cisneros,012-2023,14-SEP-2023 05:00:00
20260515,20605587497,EMP. DE TRANS. ACUATICO TURISTICO Y SERVICIOS AFINES MANGROVIA TOUR PUERTO PIZARRO TUMBES PERU SAC,OPERADOR TURISTICO MANGROVIA TOUR S.A.C.,Calle,MIGUEL GRAU,100,,,BR.,PUERTO PIZARRO,240101,TUMBES,TUMBES,TUMBES,,972634241,,,,,,vincesluisa@gmail.com,,Operador de Turismo,Digital,,,Luisa Anelida Vinces Cordova,CONSTANCIA Nº 028-2023/GOB.REG.TUMBES-DIRCETUR-DR,06-SEP-2023 05:00:00
20260515,20605707867,ASSIST HOME PERU SOCIEDAD ANONIMA CERRADA - ASSIST HOME PERU S.A.C.,SMARTRIP COMPANY,Calle,SHELL,319,801,,,,150122,LIMA,LIMA,MIRAFLORES,,904574199,,,,,,reservas@smartripcompany.com,www.smartripcompany.com,Operador de Turismo,Digital,,,Johana Carolina Serbian Narvaez,164-2023-MML-GDE-ST,15-SEP-2023 05:00:00
20260515,20610624953,MACHUPICCHU INKA TREK E.I.R.L.,MACHUPICCHU INKA TREK,VIA,CH FRANCISCO BOLOGNESI,K17,,,,,80106,CUSCO,CUSCO,SANTIAGO,,930212453,,,,,,machupicchuinkatrek@gmail.com,www.machupicchuinkatrek.com,Operador de Turismo,Digital,,,Joel Goyo Cuba Villacorta,342-2023,19-SEP-2023 05:00:00
20260515,20608231162,Negocios Empresariales Peru Produc S.A.,NEGOCIOS EMPRESARIALES PERU PRODUC S.A.,AV.,TUMBES NORTE,597,,CERCADO DE TUMBES,,,240101,TUMBES,TUMBES,TUMBES,,,,,,,,tours.turis@gmail.com,,Operador de Turismo,Presencial,,,Miguel Teodulo Madrid Peña,CONSTANCIA Nº 008-2022/GOB.REG.TUMBES-DIRCETUR-DR,23-may-2022 5:00:00
20260515,20608703005,TURA TOURS OPERATOR PERU E.I.R.L,TURA  TRAVEL PERU,Calle,SUECIA 310,,,,,,80101,CUSCO,CUSCO,CUSCO,,983273841,,,,,,info@tura-travel.com,www.tura-travel.com,Operador de Turismo,Digital,,,Dora Samantha Vasquez De La Cruz,222 - 2023,02-jun-2023 5:00:00
20260515,20611158263,CORIMUNDO GROUP SOCIEDAD ANONIMA CERRADA,CORIMUNDO GROUP S.A.C.,JR.,CANAS,J10B,302,,URB.,PROGRESO,80108,CUSCO,CUSCO,WANCHAQ,,984920582,,,,,,gerencia@corimundo.com,www:corimundo.com,Minorista,Digital,,,Cornelia Christina Martha Staats,353-2023,03-oct-2023 5:00:00
20260515,20609057719,ALEWA COMPANY E.I.R.L.,ESCAPADAS,JR.,HASSINGER,160,,,,,190301,PASCO,OXAPAMPA,OXAPAMPA,,942942082,,,,,,info@escapadas.pe,www.selvacentral.com.pe,Operador de Turismo,Digital,,,Herald Nuñez Huaman,008-2023,09-ago-2023 5:00:00
20260515,20609237962,EMOTION TRIP PERU E.I.R.L,EMOTION TOUR PERU,Calle,H.U. DE OFICIO JOSE DE SAN MARTIN MZ. J LT. 01,,,,,,110505,ICA,PISCO,PARACAS,,986194546,,,,,,emotiontourperu@gmail.com,www.emotiontourperu.com,Operador de Turismo,"Digital, Presencial",,,Bernardo Joel Villacorta Huamani,335-2023/DIRCETUR-SDT,07-ago-2023 5:00:00
20260515,20610169024,COSMO EXPEDITIONS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,COSMO EXPEDITIONS,Calle,MARQUEZ,227 231,216,,,,80101,CUSCO,CUSCO,CUSCO,,964489246,,,,,,cosmoexpeditions@gmail.com,www.cosmoexpeditions.com,Operador de Turismo,"Digital, Presencial",,,Jhonatan Morales Curi,289-2023,11-SEP-2023 05:00:00
20260515,20604871281,LOGISTICS IN AVENTURE E.I.R.L.,LOGISTICS IN AVENTURE,Calle,PLATEROS,326,,,,,80101,CUSCO,CUSCO,CUSCO,,974364894,,,,,,logisticinadventure@gmail.com,www.logisticsinadventure.com,Operador de Turismo,Presencial,,,Carmen Lidia Oros Carlos,333-2023,14-SEP-2023 05:00:00
20260515,20602895484,PERU XPERTS TRAVEL & TURISM E.I.R.L.,PERU XPERTS,AV.,SEPARADORA INDUSTRIAL,,,MZ B LTE 10,URB.,PACHACAMAC,150142,LIMA,LIMA,VILLA EL SALVADOR,,987767177,952364707,,,,,operaciones@peruxperttravel.com,www.peruxperttravel.com,Operador de Turismo,Digital,,,Nelson Llamoca Gonzales,D163-2023-MML-GDE-ST,15-SEP-2023 05:00:00
20260515,20611518758,PAITITI PARADISE PERU TRAVEL S.A.C.,PAITITI PARADISE PERU TRAVEL,Calle,MARQUEZ OFICINA 222,227,,,,,80101,CUSCO,CUSCO,CUSCO,,901217599,,,,,,paititiparadiseperutravel@gmail.com,,Operador de Turismo,Presencial,,,Marco Antonio Lluscca Farfan,347-2023,25-SEP-2023 05:00:00
20260515,10002391304,"Agurto Gonzales, Jose Manuel",TUMPIZ TOUR,AV.,TUMBES NORTE,1393,,,CI.,CERCADO DE TUMBES,240101,TUMBES,TUMBES,TUMBES,,968277922,,,,,,tumpiztour@gmail.com,,Operador de Turismo,Digital,,,Jose Manuel Agurto Gonzales,CONSTANCIA Nº 014-2023/GOB.REG.TUMBES/DIRCETUR-DR.,13-jun-2023 5:00:00
20260515,20610659528,MONDE VERT E.I.R.L.,TIERRA VERDE TOURS,JR.,LA FLORESTA,MZ.B,LTE.8,,URB.,LAS PRADERAS,220909,SAN MARTÍN,SAN MARTÍN,LA BANDA DE SHILCAYO,,989674588,926947278,,,,,reservas@tourstierraverde.com,,Operador de Turismo,Presencial,,,Mayra Meliza Aching Rios,038-2023,14-jun-2023 5:00:00
20260515,20452815312,Viajes Sol & Dunas Sac,VIAJES SOL & DUNAS,Calle,EL NUEVO REY MZ. E LOTE 27,,,,CI.,,110101,ICA,ICA,ICA,,,,,,,,gerencia@solydunas.com,www.solydunas.com,Operador de Turismo,Presencial,,,Jorge Gilberto Guevara Betancourt,003-2012/DIRCETUR-DT,28-mar-2012 5:00:00
20260515,20458958824,Starandina Service S.A.C.,STARANDINA SERVICE S.A.C.,AV.,ELMER FAUCETT,S/N,103,,CE.,CENTRO AEREO COMERCIAL OF. 103 - B,70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,,996330501,996669826,,,,,starandina_service@hotmail.com,,Minorista,Presencial,,,Guillermo Absalon Soto Hilario,002-2022-GRC/GRDE,18-mar-2022 5:00:00
20260515,20603560630,AGENCIA DE VIAJES NK TRAVEL EIRL,NK TRAVEL,JR.,LIBERTAD,103,,,CI.,,150103,LIMA,LIMA,ATE,,4431321,987406863,,,,,agencianktravel@gmail.com,www.agenciaktravel.com.pe,Minorista,Digital,,,Nelly Karina Bedregal Utrilla,D 181-2023,02-oct-2023 5:00:00
20260515,20542299844,BAMBU TOURS & TRAVELS,BAMBU TOURS & TRAVELS,JR.,MICAELA BASTIDAS,254,,,,,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,,944454694,,,,,,bambutravels@hotmail.com,,Minorista,Presencial,,,Cynthia Berenice Rodas Ramirez,054-2023,25-SEP-2023 05:00:00
20260515,20611545861,SG ICA PERU TRAVEL E.I.R.L,SG ICA PERÚ TRAVEL,VIA,URB. VALLE HERMOSA,B-18,,,,,110101,ICA,ICA,ICA,,962307482,,,,,,icatravelperu@gmail.com,www.icatravelperu.com,Operador de Turismo,Digital,,,Carlos Eduardo Mallma Pacheco,0344-2023/DT,19-SEP-2023 05:00:00
20260515,20406522645,Inka Expeditions Empresa Individual De Responsabilidad Limitada,INKA EXPEDITIONS,JR.,JUNIN,189,,,,,210101,PUNO,PUNO,PUNO,,353263,,,,,,reservas@inkaexpeditionsperu.com,www.inkaexpeditionsperu.com,Operador de Turismo,Presencial,,,Yenny Judith Silva Quispe,041-2019,18-jun-2019 5:00:00
20260515,20606744081,Legendario Andino Tours Of Travel S.A.C.,LEGENDARIO ANDINO TOURS OF TRAVEL S.A.C.,JR.,ALMAGRO,372,,,,,211101,PUNO,SAN ROMÁN,JULIACA,,953274242,,,,,,legendarytoursoftravel@gmail.com,,Operador de Turismo,Presencial,,,Roger Arturo Maldonado Deza,01-2021,27-ene-2021 5:00:00
20260515,20456286632,SOUTH AMERICA INSIDE OUT SOCIEDAD ANONIMA CERRADA,PERU QUALITY TREKS,VIA,CONDOMINIO HUASCAR,A11,,,,,80108,CUSCO,CUSCO,WANCHAQ,,84267390,,,,,,peruqualitytours@gmail.com,www.peruqualitytours.com,Operador de Turismo,Digital,,,Pamela Milagros Valdivia Zavalla,294-2023,06-SEP-2023 05:00:00
20260515,20568204779,Territorio Huanca  Agencia De Viajes Y Turismo,TERRITORIO HUANCA TOURS,JR.,ANCASH,242,201,,,,120101,JUNÍN,HUANCAYO,HUANCAYO,,988443492,,,,,,territoriohuanca@gmail.com,www.territoriohuanca.com.pe,Operador de Turismo,Presencial,,,Dina Herminia Solano Muñoz,Constancia N° 106-2023-GRJ_DIRCETUR,29-ago-2023 5:00:00
20260515,20609085089,Grupo Aventour Peru S.A.C.,AVENTOUR TRAVEL FISHING,AV.,CIRCUNVALACIÓN,2347,,,,,220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,,924756112,,,,,,aventourtravelfishing@gmail.com,,Operador de Turismo,Presencial,,,David Rios Raygada,023-2022,11-may-2022 5:00:00
20260515,20611182806,CLUB DEL TOUR PERU S.A.C. - CLUB DEL TOUR PERU,CLUB DEL TOUR PERU,JR.,"LAMPA N° 266, TIENDA 164",,,,,,150101,LIMA,LIMA,LIMA,,989079680,,,,,,clubdeltour@hotmail.com,www.clubdeltour.com,Minorista,"Digital, Presencial",,,Deiner Engeles Ocampo Tapia,D000165-2023-MML-GDE-ST,19-SEP-2023 05:00:00
20260515,20480604122,CHASKIVENTURA NORTE S.A.C.,CHASKIVENTURA,Calle,MANUEL MARIA IZAGA,740,207,,,,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,,74221282,978163131,,,,,ofinorte@chaskiventura.com,www.chaskiventura.com,Operador de Turismo,Presencial,Turismo de Aventura,Ciclismo,Fernando Omar Gamarra Carlos,0370-17-006-A-LAMB,15-ago-2017 5:00:00
20260515,20601329965,Viajantes Travel Sac,VIAJANTES TRAVEL,AV.,HUSARES DE JUNIN,1140,,,,,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,,976238350,,,,,,ventas@vidatour.net,,Minorista,Presencial,,,Mirko Arrunategui Ibarra,137-2018,08-ago-1918 5:00:00
20260515,20603402414,SMART TRAVEL HUAYAN BAZAN S.R.L.,SMART TRAVEL CAJAMARCA,JR.,SILVA SANTISTEBAN,373,,,CI.,,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,,969177278,,,,,,smarttravelcaj@gmail.com,https://smarttravel.pe/,Operador de Turismo,Digital,,,Fernando Eliseo Bazan Cuba,CONSTANCIA Nº 162-2023,06-jul-2023 5:00:00
